66,-360.9323,66,-359.2792,66,-333.6758,66,-329.808,66,-331.0269,66,-314.1168,66,-376.6929,66,-386.3525,66,-385.442,66,-306.7569,66,-197.6011,66,-288.7553,66,-210.9219,66,-226.6391,66,-205.6801,66,-253.0888,66,-180.6467,66,-192.8023,66,-108.7955,66,-169.9421,66,-160.6176,66,-152.2459,66,-148.012,66,-151.2351,66,-176.0706,66,-140.9462,66,-270.092,66,10.7632,66,20.0681,66,-26.2243,66,-39.9083,66,-90.0106,66,-84.8044,66,-99.4422,66,-54.6764,66,-90.6809,66,-97.5602,66,-157.8345,66,-103.3073,66,-176.8686,66,-247.3456,66,-202.5791,66,-290.9716,66,-311.3611,66,-344.1704,66,-408.2664,66,-332.1537,66,-125.6785,66,-225.5585,66,-236.993
67,-335.8267,67,-351.0059,67,-351.6697,67,-356.6754,67,-341.1155,67,-296.9025,67,-351.7946,67,-407.452,67,-379.012,67,-318.1626,67,-236.4866,67,-288.962,67,-213.9341,67,-267.5715,67,-217.8875,67,-249.5353,67,-173.8598,67,-181.2228,67,-119.2006,67,-181.1665,67,-137.6751,67,-149.0736,67,-149.5453,67,-152.0491,67,-152.661,67,-123.9073,67,-271.3331,67,-5.7514,67,55.567,67,-32.1516,67,-48.5251,67,-87.8025,67,-90.3639,67,-97.399,67,-67.3504,67,-99.2404,67,-92.9967,67,-152.9115,67,-117.9329,67,-198.1794,67,-271.6789,67,-197.9471,67,-288.4744,67,-316.0441,67,-318.7149,67,-419.5099,67,-316.8537,67,-132.2188,67,-244.6343,67,-228.4251
68,-305.1389,68,-352.3609,68,-364.7604,68,-361.0831,68,-345.663,68,-301.2263,68,-334.6156,68,-414.5992,68,-372.9963,68,-341.4997,68,-264.5901,68,-285.1009,68,-215.5924,68,-291.6,68,-221.9105,68,-230.7928,68,-171.2206,68,-167.0928,68,-130.8662,68,-176.6209,68,-125.1234,68,-132.5456,68,-144.8141,68,-144.7637,68,-143.3047,68,-112.4137,68,-255.1271,68,-20.2484,68,83.6604,68,-24.934,68,-59.4951,68,-78.4818,68,-76.7746,68,-98.6807,68,-72.6701,68,-99.8122,68,-88.594,68,-151.4542,68,-123.6588,68,-202.9136,68,-279.657,68,-187.4066,68,-279.8118,68,-308.479,68,-305.9662,68,-421.3574,68,-295.178,68,-138.5237,68,-251.3324,68,-220.4557
69,-287.4049,69,-357.0138,69,-348.4726,69,-343.8037,69,-337.2734,69,-330.3475,69,-315.2344,69,-408.0071,69,-379.3133,69,-367.6875,69,-279.1542,69,-287.5423,69,-223.1444,69,-281.3218,69,-234.5725,69,-214.0954,69,-170.2341,69,-171.2609,69,-159.7832,69,-169.4499,69,-117.1657,69,-116.206,69,-135.6065,69,-156.0693,69,-153.0734,69,-108.3559,69,-257.9014,69,-25.8525,69,94.7687,69,-35.2892,69,-63.6121,69,-56.6317,69,-66.9375,69,-86.6373,69,-83.1908,69,-87.9686,69,-89.2874,69,-157.9499,69,-116.3389,69,-179.6793,69,-272.5021,69,-188.399,69,-259.1011,69,-297.5939,69,-304.8572,69,-407.9616,69,-287.0383,69,-136.3971,69,-249.6123,69,-204.6163
70,-285.8794,70,-355.7251,70,-326.6118,70,-325.0179,70,-309.3204,70,-346.5688,70,-294.4027,70,-398.4113,70,-393.6426,70,-372.7396,70,-281.3808,70,-279.7311,70,-230.7339,70,-270.9509,70,-251.8021,70,-189.8199,70,-172.5444,70,-193.0002,70,-189.8175,70,-164.3293,70,-121.6987,70,-108.2739,70,-130.0092,70,-168.9605,70,-158.6604,70,-118.4142,70,-276.8654,70,-30.1204,70,91.4787,70,-56.6223,70,-72.5962,70,-43.9305,70,-66.4306,70,-94.9339,70,-84.1273,70,-73.5223,70,-89.8043,70,-162.9041,70,-87.6602,70,-156.8516,70,-280.7204,70,-203.9436,70,-252.2321,70,-279.3577,70,-310.8456,70,-382.481,70,-298.0034,70,-141.9067,70,-251.0963,70,-192.0701
71,-292.3399,71,-334.1261,71,-321.9578,71,-325.4344,71,-284.6013,71,-325.0122,71,-288.1284,71,-379.6939,71,-390.6816,71,-365.8573,71,-281.0445,71,-269.5239,71,-225.185,71,-265.2369,71,-247.5467,71,-169.5848,71,-184.9745,71,-220.4703,71,-201.6708,71,-154.716,71,-125.3446,71,-123.7897,71,-128.8932,71,-156.9972,71,-167.796,71,-138.9187,71,-292.3945,71,-36.9811,71,84.9412,71,-57.1793,71,-90.1504,71,-42.8802,71,-61.2785,71,-112.3808,71,-85.9955,71,-62.2918,71,-85.2822,71,-153.5036,71,-63.0133,71,-148.4502,71,-295.6156,71,-232.4361,71,-257.7122,71,-259.0431,71,-328.3629,71,-353.6543,71,-305.4208,71,-162.8996,71,-251.6793,71,-182.3511
72,-278.6692,72,-296.5209,72,-331.845,72,-325.0781,72,-280.525,72,-295.3505,72,-300.1068,72,-342.247,72,-366.1355,72,-342.9257,72,-274.9866,72,-272.6672,72,-213.8109,72,-278.2234,72,-236.4684,72,-169.2319,72,-199.4101,72,-239.1037,72,-204.1251,72,-150.8696,72,-133.4268,72,-149.796,72,-127.9309,72,-133.5322,72,-185.6623,72,-150.8645,72,-273.2878,72,-40.7493,72,75.5762,72,-30.8476,72,-105.5384,72,-63.4321,72,-40.7,72,-104.5466,72,-80.5281,72,-75.4048,72,-78.8086,72,-145.5069,72,-66.0566,72,-158.4366,72,-295.7479,72,-261.3243,72,-263.6747,72,-266.1731,72,-353.7279,72,-334.9631,72,-299.8814,72,-175.4551,72,-234.9572,72,-193.4284
73,-270.8483,73,-276.5127,73,-357.9816,73,-317.0294,73,-302.6725,73,-279.4977,73,-316.6039,73,-304.696,73,-348.8956,73,-320.1865,73,-274.4144,73,-274.6698,73,-211.4057,73,-298.4134,73,-233.6143,73,-186.6152,73,-196.5742,73,-244.657,73,-187.9104,73,-155.1705,73,-138.7049,73,-165.8861,73,-119.2485,73,-123.8991,73,-205.4415,73,-157.2431,73,-239.9008,73,-30.1896,73,55.9273,73,-4.7987,73,-90.65,73,-72.1957,73,-21.4634,73,-86.7229,73,-87.6277,73,-83.905,73,-75.9356,73,-147.9727,73,-94.4377,73,-161.2627,73,-282.2522,73,-270.9032,73,-268.3508,73,-301.679,73,-369.7984,73,-319.1286,73,-291.2001,73,-167.4935,73,-212.3244,73,-212.5164
74,-276.3858,74,-290.7756,74,-388.124,74,-344.3513,74,-339.4879,74,-277.3076,74,-327.5842,74,-295.3872,74,-343.4428,74,-315.4207,74,-282.2253,74,-262.7596,74,-226.0704,74,-306.8011,74,-222.6529,74,-221.591,74,-169.3848,74,-230.3443,74,-160.5142,74,-156.9559,74,-135.0287,74,-162.334,74,-102.9915,74,-134.0284,74,-197.6744,74,-160.0813,74,-236.6472,74,-9.0247,74,40.6734,74,11.4665,74,-69.5534,74,-58.1673,74,-17.817,74,-83.6433,74,-94.7416,74,-86.0174,74,-71.1517,74,-154.7695,74,-129.4256,74,-156.5297,74,-252.9284,74,-271.4106,74,-272.876,74,-329.3862,74,-376.6649,74,-312.8447,74,-286.1502,74,-153.9154,74,-196.8887,74,-229.639
75,-286.6579,75,-321.4752,75,-401.4974,75,-379.085,75,-383.5153,75,-273.6615,75,-323.4764,75,-312.6346,75,-345.1454,75,-326.9086,75,-295.1951,75,-244.8084,75,-247.4083,75,-296.2479,75,-218.5489,75,-269.9178,75,-132.5473,75,-205.9167,75,-132.9547,75,-168.9417,75,-129.2237,75,-148.4847,75,-85.5355,75,-148.2764,75,-180.122,75,-166.5362,75,-247.5831,75,10.5806,75,35.9147,75,16.9944,75,-53.533,75,-42.8066,75,-36.7308,75,-98.1797,75,-94.1899,75,-99.522,75,-65.6225,75,-161.1448,75,-157.2552,75,-164.2058,75,-235.4325,75,-260.5432,75,-273.8619,75,-339.9413,75,-394.2312,75,-327.7644,75,-285.7273,75,-166.1638,75,-191.8238,75,-244.2994
76,-298.2205,76,-355.677,76,-396.7695,76,-403.244,76,-424.7504,76,-253.0596,76,-329.6742,76,-340.8633,76,-342.4757,76,-338.3747,76,-324.0178,76,-230.6575,76,-263.9114,76,-272.2694,76,-232.2383,76,-284.9875,76,-118.7621,76,-189.5152,76,-120.5931,76,-200.0007,76,-120.4646,76,-140.6981,76,-82.7757,76,-154.9363,76,-174.7508,76,-158.5879,76,-249.5605,76,18.9851,76,37.3037,76,11.7789,76,-23.9589,76,-52.3523,76,-70.5834,76,-121.5635,76,-92.4466,76,-125.7608,76,-75.2066,76,-166.7754,76,-170.3712,76,-169.2979,76,-231.3082,76,-254.5283,76,-282.3878,76,-340.6282,76,-410.1261,76,-340.0701,76,-293.146,76,-184.2694,76,-200.2043,76,-246.6317
77,-309.5249,77,-383.3119,77,-395.2571,77,-406.6581,77,-432.7276,77,-241.8537,77,-365.9264,77,-363.463,77,-341.6947,77,-337.4623,77,-355.447,77,-241.1411,77,-257.9885,77,-226.1097,77,-249.329,77,-245.9508,77,-120.1102,77,-183.4612,77,-131.3397,77,-227.2673,77,-114.6401,77,-142.4165,77,-92.6973,77,-155.4752,77,-180.7113,77,-138.8542,77,-244.1348,77,6.3113,77,26.2789,77,-4.4023,77,-2.0362,77,-55.505,77,-94.8297,77,-136.3468,77,-92.3176,77,-144.7252,77,-104.176,77,-159.8302,77,-165.4334,77,-170.671,77,-238.4064,77,-252.1623,77,-300.9867,77,-326.7999,77,-399.6118,77,-336.9692,77,-295.8743,77,-198.8435,77,-203.1871,77,-247.9858
78,-326.8718,78,-387.1094,78,-409.0765,78,-396.2229,78,-408.7471,78,-246.364,78,-401.3923,78,-363.9632,78,-350.6299,78,-329.8262,78,-327.4032,78,-266.4727,78,-228.0409,78,-171.0603,78,-267.546,78,-201.7976,78,-118.2073,78,-184.64,78,-153.7339,78,-221.5165,78,-125.6474,78,-139.5601,78,-109.5427,78,-147.8974,78,-203.2118,78,-113.979,78,-233.7909,78,-22.8218,78,3.1435,78,-34.7069,78,-8.0047,78,-48.6365,78,-95.6914,78,-137.6642,78,-79.5526,78,-133.5464,78,-126.9925,78,-130.3375,78,-144.3749,78,-168.272,78,-242.6828,78,-249.3262,78,-321.9813,78,-303.1932,78,-384.0298,78,-343.729,78,-311.1377,78,-212.8462,78,-202.2711,78,-250.1135
79,-337.8354,79,-389.7723,79,-436.6105,79,-381.0069,79,-405.6392,79,-270.3033,79,-409.4493,79,-361.6032,79,-361.4981,79,-328.0383,79,-258.2998,79,-275.7142,79,-214.6354,79,-130.3552,79,-275.5622,79,-187.8372,79,-117.8724,79,-175.1038,79,-178.7528,79,-191.8032,79,-146.1231,79,-124.8253,79,-110.5884,79,-156.0404,79,-222.2385,79,-98.1155,79,-222.9587,79,-42.6725,79,-14.7919,79,-65.3421,79,-46.5307,79,-54.9696,79,-74.722,79,-126.8596,79,-56.423,79,-110.5753,79,-129.5659,79,-104.4602,79,-126.1081,79,-154.9846,79,-237.9888,79,-252.0578,79,-338.5996,79,-295.0979,79,-380.1405,79,-354.613,79,-331.6929,79,-222.2726,79,-195.1316,79,-240.9356
80,-332.2805,80,-412.0356,80,-458.4063,80,-371.532,80,-406.6766,80,-324.8994,80,-394.8392,80,-365.0725,80,-353.5019,80,-333.0454,80,-172.6883,80,-267.0958,80,-232.8424,80,-120.0069,80,-272.8864,80,-205.6943,80,-117.4992,80,-148.1357,80,-198.2511,80,-171.1858,80,-163.307,80,-108.6682,80,-96.0146,80,-179.8831,80,-220.6159,80,-100.6017,80,-212.7062,80,-45.0816,80,-21.4773,80,-69.3325,80,-87.9912,80,-73.554,80,-62.3019,80,-114.3361,80,-34.5499,80,-95.3601,80,-127.9261,80,-105.1201,80,-122.1679,80,-136.034,80,-237.4956,80,-280.2955,80,-358.4982,80,-312.4544,80,-383.4427,80,-368.6959,80,-347.0336,80,-207.014,80,-178.4985,80,-211.9616
